# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	9.767e-04	0.000e+00	0.000e+00	0.000e+00	1.227e-04	3.674e-04	5.388e-06	4.812e-04	0.05
13	6.732e-04	0.000e+00	0.000e+00	0.000e+00	5.578e-05	2.890e-04	0.000e+00	3.285e-04	0.5
13	8.692e-05	0.000e+00	0.000e+00	0.000e+00	1.349e-05	3.760e-05	0.000e+00	3.582e-05	5
15	3.195e-04	0.000e+00	0.000e+00	0.000e+00	3.631e-05	1.508e-04	7.240e-05	5.997e-05	0.05
15	1.664e-04	0.000e+00	0.000e+00	0.000e+00	1.402e-05	1.077e-04	0.000e+00	4.471e-05	0.5
15	3.391e-05	0.000e+00	0.000e+00	0.000e+00	3.377e-06	2.074e-05	0.000e+00	9.797e-06	5
20	8.232e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.232e-05	0.000e+00	0.05
20	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
20	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
25	9.144e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.144e-06	0.000e+00	0.000e+00	0.05
25	6.297e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.297e-06	0.000e+00	0.000e+00	0.5
25	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
30	2.859e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.282e-05	2.731e-04	0.000e+00	0.05
30	1.299e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.225e-06	1.207e-04	0.000e+00	0.5
30	7.104e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.365e-06	5.739e-06	0.000e+00	5
40	2.323e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.483e-06	2.316e-03	0.000e+00	0.05
40	2.738e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.373e-06	2.733e-03	0.000e+00	0.5
40	4.650e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.079e-06	4.639e-04	0.000e+00	5
60	4.898e-03	0.000e+00	0.000e+00	0.000e+00	8.402e-06	2.040e-06	4.888e-03	0.000e+00	0.05
60	8.180e-03	0.000e+00	0.000e+00	0.000e+00	4.198e-06	2.444e-06	8.174e-03	0.000e+00	0.5
60	1.623e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.623e-03	0.000e+00	5
