# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.05
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
15	2.709e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.709e-05	0.000e+00	0.05
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
20	1.092e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.045e-05	1.071e-03	0.000e+00	0.05
20	4.449e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.449e-05	0.000e+00	0.5
20	2.345e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.345e-04	0.000e+00	5
25	6.919e-03	0.000e+00	0.000e+00	1.346e-05	0.000e+00	1.747e-05	6.854e-03	3.465e-05	0.05
25	6.764e-04	0.000e+00	0.000e+00	0.000e+00	1.159e-06	1.131e-05	6.616e-04	2.312e-06	0.5
25	5.894e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.267e-06	5.882e-04	0.000e+00	5
30	4.857e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.812e-06	3.045e-06	0.000e+00	0.05
30	3.540e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.540e-06	0.000e+00	0.5
30	1.529e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.529e-06	0.000e+00	5
40	2.544e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.544e-04	0.000e+00	0.05
40	5.365e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.365e-04	0.000e+00	0.5
40	1.051e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.051e-04	0.000e+00	5
