# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	1.836e-04	0.000e+00	0.000e+00	0.000e+00	2.571e-05	7.268e-05	4.820e-06	8.042e-05	0.05
13	5.539e-05	0.000e+00	0.000e+00	0.000e+00	7.201e-06	2.193e-05	0.000e+00	2.626e-05	0.5
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
15	1.081e-04	0.000e+00	0.000e+00	0.000e+00	4.721e-06	2.407e-05	7.228e-05	7.031e-06	0.05
15	1.420e-05	0.000e+00	0.000e+00	0.000e+00	1.359e-06	8.709e-06	0.000e+00	4.128e-06	0.5
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
20	8.226e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.226e-05	0.000e+00	0.05
20	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
20	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
25	1.180e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.180e-06	0.000e+00	0.000e+00	0.05
25	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
25	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
30	2.731e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.731e-04	0.000e+00	0.05
30	1.207e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.207e-04	0.000e+00	0.5
30	5.739e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.739e-06	0.000e+00	5
40	2.316e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.316e-03	0.000e+00	0.05
40	2.733e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.733e-03	0.000e+00	0.5
40	4.639e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.639e-04	0.000e+00	5
60	4.888e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.888e-03	0.000e+00	0.05
60	8.174e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.174e-03	0.000e+00	0.5
60	1.623e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.623e-03	0.000e+00	5
