# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun]
13	1.137e-01	0.000e+00	0.000e+00	0.000e+00	4.223e-06	0.000e+00	1.137e-01	0.000e+00
15	1.921e-01	0.000e+00	0.000e+00	0.000e+00	1.900e-05	2.923e-05	1.921e-01	1.689e-06
20	3.222e-01	0.000e+00	0.000e+00	0.000e+00	1.512e-03	8.895e-05	3.206e-01	5.012e-06
25	3.418e-01	0.000e+00	0.000e+00	0.000e+00	5.266e-03	1.536e-03	3.350e-01	7.112e-06
30	2.101e-01	7.938e-04	0.000e+00	3.203e-03	3.180e-04	1.292e-02	1.912e-01	1.663e-03
40	2.850e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.850e-01	0.000e+00
60	2.218e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.218e-01	0.000e+00
80	1.759e-01	1.380e-03	0.000e+00	5.513e-03	6.948e-04	2.519e-02	1.401e-01	2.959e-03
