# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.05
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
15	1.014e-04	0.000e+00	0.000e+00	0.000e+00	2.025e-05	0.000e+00	8.114e-05	0.000e+00	0.05
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
20	2.454e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.323e-05	2.429e-03	1.158e-05	0.05
20	2.489e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.272e-05	2.172e-06	0.5
20	2.900e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.900e-04	0.000e+00	5
25	4.375e-03	0.000e+00	0.000e+00	1.705e-05	1.450e-06	4.007e-05	4.274e-03	4.273e-05	0.05
25	2.158e-04	0.000e+00	0.000e+00	0.000e+00	1.600e-06	5.547e-06	2.053e-04	3.320e-06	0.5
25	6.898e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.898e-04	0.000e+00	5
30	4.908e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.908e-03	0.000e+00	0.05
30	1.073e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.073e-03	0.000e+00	0.5
30	2.947e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.947e-04	0.000e+00	5
