# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	5.554e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.554e-06	0.000e+00	0.05
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
15	1.047e-06	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.047e-06	0.000e+00	0.05
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.5
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
20	1.101e-02	2.312e-06	0.000e+00	0.000e+00	0.000e+00	1.140e-06	1.101e-02	0.000e+00	0.05
20	6.450e-03	0.000e+00	0.000e+00	6.194e-06	0.000e+00	0.000e+00	6.444e-03	0.000e+00	0.5
20	8.832e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.832e-04	0.000e+00	5
25	8.319e-03	1.676e-06	0.000e+00	2.613e-04	0.000e+00	6.491e-03	5.478e-05	1.509e-03	0.05
25	4.532e-04	1.576e-05	0.000e+00	0.000e+00	0.000e+00	4.017e-04	3.219e-05	3.624e-06	0.5
25	1.511e-04	1.573e-05	0.000e+00	7.862e-05	0.000e+00	0.000e+00	1.228e-05	4.445e-05	5
30	1.289e-04	1.338e-06	0.000e+00	0.000e+00	0.000e+00	1.259e-04	1.672e-06	0.000e+00	0.05
30	1.106e-05	5.393e-06	0.000e+00	2.670e-06	0.000e+00	2.992e-06	0.000e+00	0.000e+00	0.5
30	5.756e-05	0.000e+00	0.000e+00	1.066e-06	0.000e+00	5.650e-05	0.000e+00	0.000e+00	5
40	1.134e-03	1.574e-05	0.000e+00	8.023e-06	0.000e+00	9.727e-06	1.100e-03	0.000e+00	0.05
40	4.504e-04	1.477e-05	0.000e+00	1.454e-05	0.000e+00	2.914e-04	1.297e-04	0.000e+00	0.5
40	5.236e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.874e-04	2.362e-04	0.000e+00	5
60	5.086e-03	0.000e+00	1.370e-04	0.000e+00	0.000e+00	0.000e+00	4.949e-03	0.000e+00	0.05
60	6.555e-03	0.000e+00	2.513e-05	0.000e+00	0.000e+00	0.000e+00	6.530e-03	0.000e+00	0.5
60	2.004e-03	0.000e+00	2.551e-04	0.000e+00	0.000e+00	0.000e+00	1.749e-03	0.000e+00	5
80	7.336e-03	0.000e+00	2.410e-04	0.000e+00	0.000e+00	0.000e+00	7.095e-03	0.000e+00	0.05
80	7.621e-03	0.000e+00	3.405e-05	0.000e+00	0.000e+00	0.000e+00	7.587e-03	0.000e+00	0.5
80	3.067e-03	0.000e+00	2.670e-04	0.000e+00	0.000e+00	0.000e+00	2.800e-03	0.000e+00	5
120	1.197e-02	0.000e+00	1.286e-03	0.000e+00	0.000e+00	0.000e+00	1.068e-02	0.000e+00	0.05
120	1.872e-02	0.000e+00	6.528e-05	0.000e+00	0.000e+00	0.000e+00	1.865e-02	0.000e+00	0.5
120	8.128e-03	0.000e+00	6.497e-04	0.000e+00	0.000e+00	0.000e+00	7.479e-03	0.000e+00	5
