# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun]
13	7.683e-01	5.066e-03	0.000e+00	1.424e-01	6.665e-05	1.166e-01	2.790e-02	4.762e-01
15	2.231e+00	7.813e-03	0.000e+00	1.216e+00	3.598e-05	1.656e-01	2.313e-04	8.411e-01
20	1.337e-01	1.878e-03	0.000e+00	2.393e-02	0.000e+00	5.623e-02	5.162e-02	0.000e+00
25	1.478e-01	1.488e-02	0.000e+00	3.206e-02	0.000e+00	9.245e-02	8.407e-03	0.000e+00
30	2.452e-01	3.380e-02	0.000e+00	3.837e-02	0.000e+00	1.731e-01	0.000e+00	0.000e+00
40	3.442e-01	1.066e-02	0.000e+00	5.030e-02	0.000e+00	1.226e-01	1.606e-01	0.000e+00
60	1.965e-01	0.000e+00	3.293e-05	0.000e+00	0.000e+00	0.000e+00	1.964e-01	0.000e+00
80	2.010e-01	0.000e+00	3.741e-04	0.000e+00	0.000e+00	0.000e+00	2.006e-01	0.000e+00
120	2.662e-01	0.000e+00	1.349e-01	0.000e+00	0.000e+00	0.000e+00	1.314e-01	0.000e+00
