# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun]
13	1.244e-01	0.000e+00	0.000e+00	0.000e+00	1.357e-03	2.786e-04	1.227e-01	2.065e-05
15	6.023e-01	3.878e-06	0.000e+00	2.363e-04	1.359e-01	7.016e-02	2.007e-01	1.953e-01
20	4.464e-01	1.119e-02	0.000e+00	0.000e+00	1.648e-02	6.546e-03	4.122e-01	0.000e+00
25	6.339e-01	4.944e-03	0.000e+00	0.000e+00	1.942e-02	5.208e-03	6.043e-01	1.331e-06
30	6.796e-02	5.444e-04	0.000e+00	2.736e-03	0.000e+00	1.676e-02	4.792e-02	0.000e+00
40	1.229e-01	1.020e-03	0.000e+00	3.632e-03	0.000e+00	2.193e-02	9.629e-02	0.000e+00
60	3.219e-01	0.000e+00	1.830e-06	0.000e+00	0.000e+00	0.000e+00	3.219e-01	0.000e+00
80	5.276e-01	0.000e+00	1.061e-06	0.000e+00	0.000e+00	0.000e+00	5.276e-01	0.000e+00
120	6.026e-01	0.000e+00	9.572e-06	0.000e+00	0.000e+00	0.000e+00	6.026e-01	0.000e+00
